name,parent,
2011,Nuclear Regulatory Commission,
2012,Nuclear Regulatory Commission,
2012,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2012,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2009,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2012,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2012,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2012,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2010,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
2011,Nuclear Regulatory Commission,
1.184606267,2011,
-0.747146969,2011,
0.164352856,2012,
0.260190683,2011,
0.233757363,2012,
0.161368002,2012,
-2,2010,
1.671728088,2010,
-0.179142011,2011,
0.498999364,2011,
1.15347949,2011,
1.002511631,2011,
0.630224411,2011,
0.603144373,2012,
2.829303773,2011,
1.669502834,2002,
1.368472838,2002,
2.067442843,2002,
1.368472838,2002,
1.368472838,2002,
0.770881454,2011,
0.362859303,2011,
-0.099632871,2011,
0.147367108,2004,
0.161667412,2011,
1.217431299,2011,
2.075907429,2011,
0.86189269,2011,
1.21079991,2011,
0.951434666,2011,
0.204662512,2012,
0.864511081,2012,
0.864511081,2012,
1.323158423,2011,
1.853844959,2005,
2.385577677,2006,
2.385579464,2006,
2.385579464,2006,
2.385577677,2006,
2.385577677,2006,
2.385579464,2006,
2.150688912,2007,
1.214154786,2011,
3.029892862,2011,
0.431942438,2011,
-0.15490196,2011,
-0.823908741,2011,
-0.455931956,2011,
0.914351779,2011,
1.817783454,2004,
-1.522878745,2011,
-0.15490196,2011,
0.007320953,2011,
0.688864568,2011,
0.846337112,2011,
0.842484424,2011,
0.62065648,2012,
0.62065648,2012,
0.143639235,2012,
-0.698970004,2011,
-0.397940009,2012,
-0.267327255,2012,
-0.077886202,2012,
0.335070976,2012,
-0.965957414,2012,
-0.161478957,2012,
0.210132239,2012,
-0.202530943,2012,
0.090945817,2012,
-0.266383093,2012,
0.143963587,2012,
-0.738715714,2012,
0.511162235,2012,
-0.841429458,2012,
0.81219223,2012,
-0.936625353,2012,
-0.266989016,2012,
-1.322502547,2012,
-0.261808675,2012,
-0.835626322,2012,
-0.835626322,2012,
-0.128686318,2012,
-2.266963317,2012,
-1.312747577,2012,
0.456106594,2012,
1.102412402,2012,
-0.195991489,2012,
0.469407545,2012,
0.414252155,2012,
3.289365952,2011,
3.786680453,2010,
3.580354661,2011,
-0.089909454,2011,
0.237543738,2011,
0.278753601,2011,
0.237543738,2012,
0.278753601,2012,
0.724521627,2012,
0.278753601,2012,
0.724521627,2013,
0.278753601,2013,
0.909981611,2011,
0.877603119,2011,
0.737988041,2011,
0.477121255,2011,
-1.15490196,2010,
-0.045757491,2011,
-1.522878745,2012,
-0.591760035,2012,
-0.647817482,2010,
0.644143051,2010,
0.644143051,2011,
0.644143051,2011,
0.644143051,2011,
0.518961164,2011,
0.518961164,2012,
0.518961164,2012,
0.518961164,2012,
-0.602059991,2011,
1.405998166,2011,
0.301029996,2011,
0.086459493,2011,
0.672794296,2011,
0.631736312,2011,
0.332366341,2011,
1.239299479,2010,
1.239299479,2011,
0.342422681,2010,
0.380211242,2011,
1.012884404,2011,
0.989697064,2012,
1.266337552,2011,
1.334674863,2011,
-0.259637311,2011,
-0.045757491,2009,
-0.096910013,2011,
-0.853871964,2010,
-0.494850022,2010,
-0.568636236,2011,
-0.124938737,2011,
-0.301029996,2007,
-1,2009,
2.330523348,2010,
1.171316825,2010,
0.691965103,2010,
1.05200098,2010,
0.1775365,2011,
0.344588743,2010,
0.602494069,2010,
0.238547888,2010,
0.681331706,2010,
0.405687787,2010,
2.518521836,2010,
1.001214325,2010,
0.738304793,2010,
1.046495164,2010,
0.936965897,2010,
0.579238672,2011,
0.366460314,2011,
-0.173412773,2011,
0.688941907,2011,
0.298435604,2011,
0.987308674,2011,
1.016448318,2012,
0.093421685,2011,
-0.384049948,2011,
0.986592607,2010,
-0.229147988,2010,
0.989449818,2011,
-0.22184875,2011,
-0.756961951,2011,
-1.522878745,2011,
-0.795880017,2011,
-0.274088368,2012,
-0.397940009,2012,
-0.30980392,2012,
-0.455931956,2012,
-0.318758763,2012,
-0.425968732,2012,
-0.337242168,2012,
-0.32330639,2012,
-0.698970004,2012,
1.055578382,2011,
1.198570714,2011,
1.156182784,2011,
1.108043794,2011,
1.162385514,2011,
-0.255707017,2010,
-0.170696227,2010,
0.204119983,2010,
0.514547753,2010,
0.74264659,2011,
0.092720645,2011,
1.021189299,2010,
-0.560667306,2011,
-0.217527376,2011,
-2.124938737,2011,
2.367646596,2006,
2.893256178,2007,
1.738780558,2007,
2.069738377,2007,
1.891960953,2009,
2.116285556,2010,
1.629011823,2010,
1.547934614,2012,
0.363235804,2011,
-0.32330639,2011,
0.198657087,2011,
-1.036212173,2012,
1.404833717,2010,
2.002747325,2011,
1.975000057,2012,
1.613418945,2012,
2.067266933,2012,
-1.124938737,2011,
0.903089987,2010,
-0.301029996,2011,
-0.045757491,2011,
1.875061263,2010,
0.793790385,2011,
-0.823908741,2011,
0,2011,
-0.30980392,2011,
0.204119983,2011,
1.479450258,2006,
0.894814329,2007,
0.952889265,2008,
0.945665499,2008,
0.358125285,2008,
0.744214725,2010,
0.529686954,2011,
1.80176033,2010,
1.687127477,2010,
0.209515015,2012,
1.954242509,2010,
1.339650158,2011,
0.380211242,2011,
0.59505509,2011,
0.021189299,2011,
1.230448921,2011,
1.815411702,2011,
-0.170696227,2012,
1.900902156,2002,
1.814467352,2010,
2.036525099,2010,
1.431588896,2010,
1.14016223,2010,
2.022766437,2010,
1.890812099,2007,
1.510129283,2007,
1.440909082,2009,
1.690727544,2009,
1.609594409,2010,
0.392696953,2011,
0.14082218,2011,
0.384532615,2012,
0.720076076,2011,
1.736143,2011,
-0.032908085,2011,
-0.120330794,2011,
-0.318758763,2011,
-0.157209842,2011,
-0.151898983,2011,
0.787179119,2011,
-0.392134468,2011,
0.280692164,2011,
0.150787131,2011,
-0.423556136,2011,
0.610110561,2011,
0.19259254,2011,
0.338443743,2011,
0.400376156,2011,
-0.209296229,2011,
0.910730725,2011,
-0.534945968,2011,
-0.978810701,2011,
1.643452676,2005,
1.041392685,2005,
0.748188027,2011,
0.301029996,2011,
0.447158031,2011,
4.34E-05,2011,
-0.698970004,2011,
0.159867847,2011,
-0.299729063,2011,
0.534026106,2009,
0.176091259,2011,
0.39707055,2011,
0.217483944,2011,
0.653212514,2011,
1.477121255,2011,
1.62324929,2011,
0.715585552,2010,
1.698013504,2012,
-0.48148606,2010,
-0.744727495,2011,
-1.397940009,2011,
0.798396485,2009,
1.102854349,2011,
0.62838893,2011,
0.682190219,2011,
1.139343756,2011,
0.572174314,2011,
-0.150137304,2011,
-0.535465744,2011,
0.713119933,2011,
0.653512556,2011,
0.583774315,2012,
0.248774867,2012,
1.881331808,2012,
0.112856257,2010,
0.310506387,2011,
-0.134416374,2011,
0.381046455,2010,
0.360025089,2011,
0.313856679,2011,
0.01494035,2011,
0.538092174,2011,
0.648360011,2012,
0.088136089,2012,
0.653876958,2010,
0.586758289,2010,
-0.074610547,2010,
0.037685404,2010,
0.697461253,2010,
0.533493706,2010,
-0.310172784,2010,
-0.853871964,2010,
0.842877471,2010,
1.104743447,2010,
-0.191073672,2010,
0.348820647,2010,
-0.56773641,2010,
-0.434482749,2010,
-0.281548137,2010,
0.51054501,2011,
-0.996539468,2011,
-0.477855833,2011,
-0.604813443,2011,
0.37304264,2011,
-0.639349795,2011,
-0.322119418,2011,
-1.021011926,2011,
0.173288855,2011,
0.409811436,2011,
-0.3460739,2011,
-0.220807692,2011,
1.591021064,2010,
-0.09665494,2011,
0.447158031,2011,
0.635376165,2010,
-0.543633967,2010,
-0.208456713,2011,
-0.073143291,2011,
0.164210051,2011,
0.51473896,2011,
-0.601625914,2012,
0.589302702,2011,
-0.732828272,2011,
0.244079107,2011,
-0.756961951,2012,
0,2011,
-0.139829753,2011,
-0.146216641,2011,
-0.301029996,2011,
0.024276269,2011,
0.454306611,2011,
-1.070581074,2012,
-0.455931956,2012,
-0.811605929,2012,
0.146128036,2012,
1.034136941,2011,
0.281901089,2010,
-0.936516522,2010,
-0.048531338,2010,
-1.326334124,2010,
-0.779891912,2010,
1.068614006,2011,
-0.698970004,2011,
0.436412334,2011,
0.92905192,2011,
-0.301029996,2012,
-0.320935682,2011,
0.587823171,2011,
0,2012,
0.717534037,2011,
-0.074651805,2011,
0.406964049,2011,
0.637136346,2012,
-0.176023949,2010,
0.365487985,2011,
-0.604184537,2011,
0.315178663,2011,
0.278678164,2012,
-0.022605669,2012,
0.181726427,2012,
-0.059533322,2012,
-0.279476869,2012,
0.157048575,2012,
0.426543792,2012,
-0.546039868,2011,
0.363122888,2011,
0.6139105,2011,
-0.090561653,2009,
-0.411593823,2011,
0.247811296,2012,
0.477465658,2012,
-0.898356015,2011,
-0.099163322,2012,
0.03512142,2012,
0.477465658,2012,
0.504304997,2012,
-0.027117084,2011,
0.143099151,2012,
0.218679896,2012,
1.861116044,2011,
1.188787913,2011,
0.398113692,2011,
1.551120492,2011,
1.861217685,2006,
1.054608382,2010,
0.582566603,2010,
0.267861591,2010,
0.26245109,2010,
0.176091259,2010,
-0.681936665,2010,
0.925887228,2011,
0.68797462,2011,
0.176091259,2011,
0,2011,
-0.2644011,2011,
0.911104318,2010,
1.032421309,2011,
0.17370478,2012,
-0.110418198,2012,
0.203500672,2012,
1.204119983,2012,
-0.122628654,2011,
1.362482475,2011,
0.737828506,2011,
0.989627771,2011,
3.009450896,2003,
2.564902673,2011,
2.104487111,2010,
1.872977449,2010,
1.414973348,2011,
2.017033339,2012,
1.160078181,2011,
2.346157302,2006,
3.133942678,2005,
3.083449942,2004,
2.70197446,2011,
1.810418096,2011,
2.127694261,2009,
2.631715625,2009,
0.75709222,2011,
1.083395108,2010,
1.115610512,2009,
1.602059991,2011,
2.856091175,2007,
1.57800851,2007,
1.838622443,2008,
1.228503017,2009,
1.204418458,2008,
2.050928562,2008,
1.098401422,2008,
1.395850376,2011,
2.08775658,2008,
1.331346302,2010,
1.846936791,2011,
1.517473019,2011,
1.137797043,2011,
1.51834282,2011,
2.916508166,2001,
0.669130847,2010,
1.75893459,2011,
1.845420539,2011,
2.092994185,2011,
2.877886549,2003,
2.686167765,2007,
2.3572543,2008,
0.397940009,2009,
1.164233855,2010,
-0.262807357,2011,
1.247850567,2010,
0.15075644,2011,
0.414137362,2012,
2.695059435,2000,
1.551035024,2011,
1.551035024,2011,
0.590953235,2011,
0.731910942,2011,
1.219348717,2011,
-0.443697499,2011,
0.506775537,2011,
1.256043899,2011,
1.390281408,2011,
1.452399846,2011,
0.850401148,2011,
1.369215857,2010,
1.771587481,2012,
2.209088553,2010,
2.755856569,2012,
1.097730575,2009,
0.267171728,2011,
1.192009593,2011,
0.600972896,2012,
3.618440354,2000,
0.773640193,2011,
1.245018871,2011,
2.744055034,2004,
3.105268275,2008,
3.837099329,2002,
0.556302501,2010,
2.321184027,2005,
2.805296916,2011,
1.711132072,2010,
0.947874655,2011,
1.514149134,2012,
-0.431798276,2011,
0.151063253,2011,
1.218141468,2011,
-0.301029996,2011,
0.041787319,2011,
0.695831773,2011,
0.794488047,2011,
0.634074025,2011,
0.214313897,2011,
0.225825991,2011,
2.255513713,2011,
2.301553005,2008,
1.619249899,2007,
1.958673757,2009,
1.929347389,2010,
3.202824125,2008,
0.720490068,2009,
1.404337585,2010,
1.73712105,2010,
2.029748919,2010,
2.19088612,2011,
3.27259435,2001,
3.076982866,2008,
3.3931363,2002,
1.950851459,2006,
2.138384812,2009,
2.118555702,2008,
1.911429291,2009,
1.542177858,2011,
2.966015417,2010,
2.459102862,2007,
2.307906605,2009,
-0.208309351,2009,
-0.07109231,2010,
0.775319122,2011,
0.959232249,2011,
0.791199246,2011,
0.709778602,2011,
0.72607487,2012,
0.340047318,2012,
1.431363764,2012,
1.519827994,2011,
1.509202522,2011,
1.727541257,2011,
1.342422681,2011,
0.483872454,2011,
0.362105319,2011,
1.337658891,2012,
0.963220987,2010,
0.926856709,2011,
0.874597769,2010,
0.793999801,2010,
1.015736874,2012,
1.319751293,2011,
0.586924708,2012,
1.015694989,2011,
1.62641223,2010,
0.549493713,2010,
1.078964045,2011,
1.299877588,2008,
1.327787908,2010,
0.079181246,2012,
2.961123394,2010,
1.198986806,2012,
1.125708926,2011,
2.023540522,2010,
0.589726256,2011,
1.526003086,2011,
1.245512668,2011,
1.477121255,2011,
1.477121255,2012,
1.341078237,2010,
1.101918834,2011,
0.469085299,2012,
1.994800899,2012,
1.229733023,2012,
1.521778588,2012,
0.902111723,2012,
0.743666521,2012,
0.456669629,2012,
0.896305707,2011,
1.615402896,2011,
1.617912031,2011,
1.289655831,2009,
3.251770313,2000,
0.8831502,2011,
2.619195628,2011,
1.492940493,1992,
0.933183479,2011,
0.531989551,2011,
0.18723862,2011,
1.352182518,2011,
0.176091259,2012,
-0.355561411,2010,
-1.366531544,2011,
-0.958607315,2011,
-0.588380294,2012,
-0.503070352,2011,
-0.478861916,2011,
-0.501689446,2010,
-0.521433504,2011,
-0.301899454,2011,
-0.749579998,2011,
-0.46470588,2010,
0.404491618,2011,
0.781755375,2011,
0.963740619,2012,
0.591621038,2011,
0.627058464,2013,
1.120771293,2010,
0.380211242,2010,
0.393926007,2010,
1.245364588,2010,
1.657342737,2009,
0,2011,
-0.187086643,2011,
0.397940009,2011,
1.23001441,2011,
0.77815125,2011,
0.865400118,2011,
0.602059991,2012,
0.942504106,2012,
1.304576689,2012,
1.623796983,2011,
0.878406888,2011,
0.382017043,2012,
0.421768401,2011,
0.427810573,2011,
0.374565061,2012,
0.382377303,2011,
0.461048092,2012,
1.084361759,2010,
-0.308918508,2010,
-0.71219827,2010,
-0.179142011,2011,
0.135132651,2011,
-0.295849483,2010,
-0.311580178,2011,
0.065579715,2011,
-0.37675071,2011,
0.305351369,2011,
-0.22184875,2011,
0.314499228,2012,
2.176999432,2004,
-0.476253533,2009,
-0.259637311,2011,
0.827885983,2011,
0.215901813,2010,
0.458788882,2011,
-0.104577454,2009,
-0.293282218,2011,
1.096144981,2009,
1.129174103,2008,
1.65337655,2009,
0.956936414,2010,
0.440121603,2012,
0.715334684,2010,
-0.935542011,2011,
0.133219457,2010,
0.523746467,2010,
0.351796307,2010,
-0.169411331,2010,
0.111934276,2010,
0.43806745,2010,
0.691700208,2011,
0.10002573,2011,
-0.162411562,2011,
0.047274867,2011,
0.83486558,2011,
0.641077313,2011,
0.55448916,2011,
0.353916231,2011,
0.686278678,2011,
0.176669933,2012,
-0.262807357,2012,
0.062581984,2012,
0.900421753,2011,
0.277150614,2010,
-0.294992041,2011,
-0.233587153,2011,
-0.500312917,2011,
0.319106059,2011,
-0.560667306,2011,
0.213517757,2011,
-0.235077015,2011,
2.104237798,2002,
1.588125984,2004,
1.382251246,2007,
1.812960124,2004,
1.039414119,2011,
0.811239773,2011,
-1.124938737,2011,
0.658964843,2011,
-0.585026652,2012,
-0.356547324,2012,
-0.920818754,2012,
-0.342944147,2012,
-0.031517051,2011,
-0.031517051,2011,
-0.404503778,2011,
0.079181246,2011,
-1.292429824,2011,
-0.596879479,2010,
-0.596879479,2010,
-0.240332155,2011,
0.204119983,2011,
-0.084600165,2011,
-0.478861916,2011,
-1.431798276,2010,
-0.303643611,2010,
-0.202040356,2010,
-1.552841969,2010,
-1.22184875,2011,
-1.096910013,2010,
-1.102372909,2010,
-0.438898616,2010,
-0.681936665,2012,
-1.180456064,2010,
-1.017728767,2011,
-0.70333481,2010,
-0.832682665,2010,
-0.899629455,2011,
-0.920818754,2011,
-0.847711656,2012,
-1.031517051,2012,
-0.325138859,2012,
-0.744727495,2012,
-1.142667504,2012,
-0.772113295,2012,
-0.671620397,2012,
-1.13076828,2012,
-0.860120914,2012,
-1.075720714,2012,
-0.931814138,2012,
-0.886056648,2012,
-0.48148606,2012,
-0.296708622,2012,
0.912487761,2010,
0.766412847,2011,
0.552668216,2011,
0.297322714,2010,
1.303368877,2009,
0.954242509,2009,
0.162862993,2010,
-0.455931956,2011,
0.427161403,2010,
-0.22184875,2010,
-0.22184875,2011,
0.326335861,2011,
-0.026872146,2011,
0.064457989,2011,
-0.22184875,2011,
0.156851901,2011,
0.925157327,2010,
-0.534617149,2011,
1.981850306,2004,
1.417803723,2009,
-0.151195299,2011,
-0.062983893,2011,
0.1430148,2011,
0.08350262,2011,
-0.022276395,2012,
-0.025028006,2012,
2.396769311,2011,
2.426519394,2011,
2.481442629,2011,
0.815577748,2011,
0.701913211,2011,
0.701913211,2011,
0.701913211,2011,
0.701913211,2012,
0.816771412,2012,
0.255272505,2011,
-0.301029996,2011,
0.222196046,2012,
0.574031268,2011,
1.047975405,2005,
-0.236572006,2010,
0.835373452,2009,
1.064532861,2005,
0.109915863,2010,
1.34715431,2008,
-0.136082623,2010,
-0.346787486,2012,
0.358125285,2011,
0.004751156,2011,
0.263872677,2011,
-0.068542129,2011,
0.168497484,2011,
-0.640164518,2011,
0.278753601,2011,
0.031408464,2011,
0.33243846,2011,
-0.153662888,2011,
-0.046240308,2011,
-0.105130343,2011,
0.098643726,2011,
0.180412633,2011,
-0.083019953,2011,
2.230448921,2011,
1.431363764,2011,
1.903089987,2010,
1.415474168,2012,
1.724603515,2012,
1.312727284,2012,
1.379849179,2012,
1.017283822,2012,
1.42894429,2012,
0.511883361,2012,
2.015313641,2011,
0.174931594,2011,
-1.677780705,2011,
-0.698752911,2011,
-1.060480747,2011,
0.025715384,2011,
0.301029996,2011,
-0.084600165,2010,
1.305372869,2010,
1.290034611,2009,
0.893761762,2010,
0.880813592,2011,
0.667826379,2011,
-0.756961951,2011,
0.667826379,2010,
-0.756961951,2010,
0.459223412,2011,
0.801301951,2011,
1.617838748,2011,
0.310693312,2010,
0.086359831,2010,
-0.360373085,2010,
-0.420216403,2011,
-0.522878745,2012,
-0.332547047,2011,
-0.332547047,2011,
-0.332547047,2011,
1.504686556,2008,
-0.638272164,2011,
-1.698970004,2012,
0.267171728,2011,
0.342422681,2012,
1.55698959,2010,
1.098546198,2011,
1.341315795,2011,
1.904883692,2011,
1.218756535,2011,
0.851991748,2011,
1.382938553,2011,
1.720968422,2011,
1.845483832,2011,
2.930003916,2002,
1.685033754,2010,
1.247015659,2010,
-0.126524777,2012,
0.770999205,2010,
1.422064298,2011,
1.333950804,2011,
1.211601044,2011,
0.786751422,2011,
0.275080898,2011,
0.275080898,2012,
0.275080898,2012,
0.275080898,2011,
0.275080898,2011,
0.275080898,2012,
1.19520755,2011,
1.135291704,2009,
0.462126704,2011,
1.51372753,2010,
0.615739689,2011,
0.448860846,2011,
0.51308436,2011,
0.51308436,2012,
0.689131197,2012,
0.519434195,2013,
0.701999475,2013,
0.928395852,2011,
0.456062224,2011,
0.835690571,2011,
0.802773725,2011,
0.646403726,2012,
0.206825876,2011,
0.781036939,2011,
0.602059991,2011,
0.153814864,2011,
0.685293781,2010,
0.789228057,2010,
3.051990963,2008,
1.323810444,2011,
-7.61E-04,2011,
-0.253677235,2011,
0.80631567,2011,
-0.171340103,2011,
0.012415375,2011,
0.196452542,2011,
-0.245651664,2011,
-0.673664139,2012,
-0.480172006,2011,
-0.177831921,2012,
0.012415375,2011,
0.012415375,2011,
-0.288192771,2011,
-0.473660723,2011,
-0.335358024,2011,
-0.37675071,2011,
-0.200659451,2011,
-0.133712661,2011,
-0.121478204,2012,
-0.230706882,2011,
-0.217870073,2012,
-1.189955762,2011,
-0.743219736,2011,
-0.850472986,2012,
-0.584607593,2012,
-0.823908741,2011,
-0.568636236,2011,
-0.665385429,2011,
-0.828098109,2011,
-0.682438063,2012,
-0.515643208,2012,
-0.510772988,2012,
-0.538831747,2012,
-0.958607315,2012,
-1.034328029,2012,
-1.139661993,2012,
-0.886056648,2012,
-0.920818754,2012,
-0.793174124,2011,
0.057856209,2011,
0.057285644,2011,
-1.116906641,2011,
-1.015922966,2011,
-0.863279433,2011,
0.858416878,2008,
0.504062883,2010,
-0.180456064,2010,
0.075546961,2010,
0.017033339,2010,
0.017033339,2011,
-1.698970004,2011,
-1.698970004,2011,
-1.522878745,2011,
-1.522878745,2011,
0,2011,
-0.016824928,2010,
-0.595166283,2011,
-0.432973634,2011,
0.112269768,2011,
0.576314739,2010,
0.676076382,2011,
0,2012,
0.38113061,2009,
0.239299479,2009,
-0.045757491,2012,
-0.910479922,2011,
-0.283997492,2012,
-0.530270742,2011,
-0.950886686,2012,
-0.598706323,2011,
-0.456555305,2011,
-0.869087558,2011,
-0.869093983,2012,
-0.471148834,2012,
-0.910479922,2012,
-0.473775774,2012,
0.006594386,2011,
-0.107515821,2011,
-1.301029996,2011,
-0.48148606,2011,
-0.48148606,2011,
-1.01278077,2011,
-1.070223567,2011,
-1.479071265,2011,
-2.15490196,2011,
-0.876455413,2011,
-1.7294842,2011,
-1.19847967,2011,
-0.387216143,2011,
1.834611109,2005,
1.653985343,2011,
0.395501124,2010,
-0.744727495,2010,
0.847807016,2011,
-0.920818754,2012,
-0.032452024,2011,
0.259615378,2011,
-0.288192771,2011,
0.011993115,2011,
0.011993115,2011,
0.410102077,2011,
1.05724758,2011,
0.484299839,2011,
0.86332286,2011,
0.507180977,2011,
0.695306522,2010,
0.158362492,2011,
-0.151810883,2011,
-0.056505484,2010,
0.875119165,2010,
-0.869666232,2010,
0.754348336,2011,
0.115277591,2011,
0.395151592,2011,
0.760874638,2011,
-0.124938737,2012,
0.759743368,2010,
0.476396827,2010,
1.057855753,2010,
1.270026322,2009,
0.303392202,2010,
0.203576775,2010,
1.258791676,2010,
0,2010,
-0.327902142,2010,
0.77815125,2011,
0.176091259,2011,
-2.301029996,2012,
0.176091259,2012,
0.517063873,2009,
1.245931954,2009,
0.161368002,2010,
1.205907763,2009,
0.324693914,2009,
0.750045312,2009,
-0.71219827,2011,
0.748808005,2010,
0.612889769,2011,
0.591064607,2010,
0.766858811,2009,
0.5402043,2009,
0.478710756,2009,
0.792251572,2010,
0.494015375,2012,
1.359475001,2012,
0.290924559,2012,
0.059941888,2011,
0.369957607,2009,
0.504334912,2010,
1.358524934,2011,
0.179551791,2011,
1.783667796,2009,
1.409087369,2011,
0.249173889,2010,
0.042693618,2010,
0.344294006,2011,
0.163974915,2011,
1.170364232,2010,
1.800070653,2008,
1.31793804,2005,
1.31793804,2008,
0.557627488,2007,
1.113441954,2005,
1.64324535,2008,
1.551486594,2003,
0.821513528,2006,
0.206015877,2008,
0.008600172,2007,
0.387923467,2011,
0.737272177,2011,
1.992725788,2011,
0.182414652,2011,
0.230704314,2011,
0.173477643,2011,
0.049992857,2011,
0.908699432,2011,
0.473924693,2011,
1.368528609,2011,
0.792391689,2011,
1.113943352,2011,
0.755874856,2011,
1.086359831,2011,
0.934498451,2011,
1.10720997,2011,
1.502836639,2011,
0.765891976,2011,
0.31344537,2011,
0.666143427,2011,
0.447468131,2011,
0.945813127,2011,
0.125806458,2011,
0.958898195,2011,
0.083860801,2011,
0.699056855,2011,
0.934801342,2011,
0.856063953,2011,
0.236341987,2011,
0.208024599,2011,
1.359775284,2011,
0.95683483,2011,
1.319522449,2011,
1.866771588,1998,
1.620521229,2010,
1.079181246,2011,
1.821277242,2011,
1.777329983,2011,
2.553076772,2009,
1.293583513,2011,
2.344026605,2010,
0.394451681,2011,
0.387923467,2012,
-0.009661145,2012,
0.709015417,2009,
0.485721426,2009,
0.836703799,2011,
0.98708503,2009,
0.675503385,2011,
0.91981002,2012,
0.909020854,2011,
-0.698970004,2011,
0.944383958,2011,
0.714162046,2011,
0.220369632,2011,
0.284656283,2008,
0.450249108,2008,
-1,2011,
-1,2011,
1.187520721,2011,
0.284430734,2011,
-0.075720714,2011,
0.490660653,2011,
0.278524965,2011,
-0.367542708,2011,
0.037174614,2011,
0.06069784,2011,
0.992042977,2011,
-0.022276395,2011,
-0.207608311,2012,
-0.568636236,2011,
-0.602059991,2012,
1.61658053,2011,
1.664735969,2011,
1.883155883,2011,
0,2012,
1.531478917,2011,
1.447932866,2011,
0.571873669,2011,
0.601043422,2011,
0.548857369,2012,
0.661875885,2012,
0.386539272,2012,
0.473678309,2012,
-0.602059991,2012,
0.289539233,2011,
0.522927818,2011,
0.456564306,2011,
1.22685757,2012,
1.427226364,2010,
1.371252629,2011,
0.284905153,2011,
0.284905153,2012,
1.200029267,2011,
0.618048097,2011,
1.165985823,2012,
1.102296466,2011,
0.612359948,2011,
0.614791792,2011,
-0.102372909,2011,
-0.018634491,2011,
-0.240332155,2011,
0.890700398,2011,
0.566083784,2011,
0.462697408,2011,
0.646207612,2011,
-0.555955204,2011,
0.092018471,2011,
0.597559722,2011,
0.99926764,2011,
0.353195269,2011,
0.321011104,2011,
0.516098083,2012,
0.71358302,2011,
0.161368002,2011,
-0.301029996,2011,
0.316808752,2011,
0.707740454,2011,
0.78019356,2011,
0.581152892,2011,
0.448547256,2011,
1.342422681,2009,
0.748188027,2011,
2,2010,
-1.397940009,2012,
-1.397940009,2011,
0.833975371,2012,
0.418144785,2011,
0.006166425,2011,
0.614855049,2011,
0.504966722,2011,
0.139847615,2011,
-3,2011,
-0.078469586,2011,
0.38795902,2011,
0.384353414,2011,
0.85319063,2011,
-0.476253533,2012,
-0.308034897,2012,
-0.195179321,2012,
1.159266331,2011,
1.666145769,2010,
0.450249108,2011,
1.264817823,2011,
0.77815125,2011,
0.942008053,2011,
0.954242509,2011,
0.788875116,2011,
1.281033367,2012,
1.041392685,2012,
-0.443697499,2011,
-0.698970004,2011,
1.69810481,2010,
0.896578572,2011,
0.945588221,2011,
0.450793945,2011,
-0.13355906,2011,
0.02976514,2011,
-0.707278862,2011,
1.07874322,2010,
0.789439685,2011,
0.559451754,2011,
0.505828034,2011,
-0.56507997,2011,
-0.352057893,2011,
1.921530414,2010,
1.323522496,2011,
1.633736524,2011,
-0.164912153,2011,
-0.901702464,2011,
0.339085566,2011,
1.047819439,2010,
0.51388119,2011,
0.593533057,2011,
0.770241657,2011,
0.188381688,2011,
0.128010362,2011,
0.426511261,2011,
-0.698970004,2011,
0.944149915,2011,
0.209638315,2011,
0.557265325,2011,
-0.797075972,2011,
-1.034046111,2011,
-0.060485739,2011,
-0.6970633,2011,
-0.247544352,2011,
0.433448193,2011,
-0.707278862,2011,
2.677103399,2010,
2.151066688,2011,
2.436129732,2011,
1.352392859,2011,
0.031578109,2011,
1.444563764,2010,
1.417589261,2011,
1.758821165,2011,
0.725504903,2011,
1.16807005,2011,
2.249255901,2010,
0.814764179,2011,
2.221081021,2011,
0.391499676,2011,
